"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"FOXO1_02",7.07992341744029e-07,8.35942764950781e-06,0.659444398037935,0.428055172383373,1.85001921104526,224,"HOXA11, HOXA10, PITX2, CLEC4D, HOXC8, DDIT4, TMEM71, MAFF, NEDD4, ITGB8, ACKR4, FOXO1, SH2D4A, DHRS3, PCDH18, LIFR, ABCA6, FSTL1, TRIM63, TSC22D3, CD109, CDKN1A, FGF10, ART3, HEBP2, SMAD5, MRGPRF, FOSL2, DTNA, HBP1, HLX, SALL3, RASD1, DLL1, PTCH1, LHX9, ERG, JAG1, SREK1, RORA, CREBRF, TRIM8, GRAP2, NR2F1, KCNJ16, IL6ST, PELI2, SNCAIP, LIMK2, TBL1X, KIF20A, CREBL2, KDM6A, LIX1L, DDX5, LAMC2, TEK, SLC10A7, GCNT2, ID2, PITPNC1, CADM1, LSM14A, PPM1B, TET2"
"FOXO3_01",0.000277791455521129,0.00131187392506587,0.49849310876659,0.366752663812063,1.58122560199117,222,"PITX2, UPK1B, SHOX2, OMD, DDIT4, CPVL, GSX1, TMEM71, MAFF, PDK4, NEDD4, IKZF2, FOXO1, TAL1, SH2D4A, PCDH18, TTR, IRF4, STC2, TRIM63, PAX6, PDGFRB, COL8A1, NXN, SMAD5, MRGPRF, CDK11A, PKN2, DTNA, HBP1, HLX, SALL3, BMI1, JUNB, DLL1, PTCH1, LHX9, RFX3, SREK1, CREBRF, TRIM8, PELI2, SNCAIP, LCP2, UBR5, LARP7, LRP5, TBL1X, WBP1L, TPP1, KIF20A, CREBL2, KDM6A, LIX1L"
"FOXO4_01",7.31194418140956e-08,1.21452632165786e-06,0.704975715167238,0.443922040206424,1.91393536986618,222,"HOXA11, HOXC10, HOXA10, HOXC6, SHOX2, SLC26A7, KCNJ15, INSRR, DDIT4, RUNX1, HCAR3, WFIKKN2, MAFF, ATOH8, TGIF1, HCAR2, HOXC4, IKZF2, TRPS1, ADAM12, DHRS3, LRRC1, ITGA1, FSTL1, ARHGEF38, COL8A1, ARHGAP30, HEBP2, MXI1, TJP2, MECOM, BIK, SALL3, ALDH1A2, RASD1, CRB1, PTCH1, ERG, VASN, SESN3, PTH1R, CREBRF, ZNF654, IL6ST, SNCAIP, GPR18, KDM3A, FCHSD2, LIMK2, SLC4A4, ZNF366, WBP1L, TMEM204, KIF20A, CREBL2, KDM6A, ARRDC3, NEO1, PDE4D, NFATC3, RBL2, SLC10A7, ID2, PITPNC1, TSPAN4, CEP120, RASSF6, SMURF2, PFKFB3, GPR137B"
"FOXO4_02",2.90528851179271e-06,2.81899281342263e-05,0.627256739718528,0.407340498094299,1.76671292021816,233,"PITX2, HOXC8, SLC26A7, MEOX2, RUNX1, KLF5, TMEM71, MAFF, PDK4, PDGFD, TGIF1, NEDD4, HOXC4, TXNIP, EMP1, ITGB8, IKZF2, FOXO1, PCDH18, LRRC1, PLXDC2, SASH1, IRF4, COL8A1, XKRX, NXN, HEBP2, SMAD5, PPP2R1B, MRGPRF, PKN2, DTNA, ESR2, HBP1, HLX, SALL3, RASD1, DLL1, PTCH1, LHX9, RFX3, ERG, STAG2, JAG1, SREK1, CREBRF, TRIM8, GRAP2, IL6ST, KLHL24, SNCAIP, KDM3A, LCP2, LRP5, LOX, WBP1L, KIF20A, CREBL2, KDM6A, LIX1L, NFATC3, ARFIP1, TEK, SLC10A7, HMCN1, ID2, PITPNC1, TSPAN4, CADM1"
"FOXO4_TARGET_GENES",0.974006116207951,1,0.0344919215094074,0.179644576288669,0.80639421604579,312,"HOXA11-AS, PLBD1, CDC14A, USP53, PSMA2, ANTXR2, AJUBA, TNFRSF1A, GDF15, KRT8, C19orf38, CKS2, APOLD1, ZBTB1, LTBR, SP1, FBXO30, TNFRSF10A, SNX33, AHCYL1, BAZ2B, PALLD, SLC25A21, HBP1, CKLF, ZNF395, MITD1, HSD3B7, RAB30, ADIPOR2, ASB3, TMEM253, LARP4, NEAT1, C2orf49, THAP9, SDHD, RPS3A, FBXO33, CEP70, ERLIN2, MOV10, NT5C2, HMGB2, MIR616"
"FOXQ1_TARGET_GENES",0.0448028673835125,0.10282625301134,0.287857117255149,0.461225151966042,1.44918708450548,34,"BCL6, DNAAF3, MYL12A, HYAL2, PPP1R13L, SIRT4, KCNIP2-AS1, WASF2, CPSF2, BCCIP, SMC3, COMMD6, EED, PAFAH1B3, HEXIM1"
"FOXR2_TARGET_GENES",1,1,0.0565299525056311,-0.114687436832672,-0.510157441917271,189,"MTND5P11, CCDC71, ZNF815P, ZNF707, SAMD10, CNIH3, DBNL, ITPA, MTHFD1L, SNHG17, PNKP, FEN1, FBXL19, POLR3C, TMEM234, TSC2, PEX26, NTHL1, TSR1, PPAN, WDR18, SH2B1, C1orf122, TRMT2A, THOC5, SURF6, NDUFB9, PRPF6, ADSL, ABCF1, PRDX5, TIMM10B, MRPS23, PDAP1, MT-ND4L, STX4, SMUG1, DUS3L, BABAM1, ANKRD54, MRPL24, PGK1, MRPS26, VIPAS39, DDX42, SRGAP3, MED15, UBXN8, HM13, PRSS30P, DPM2, TRAPPC4, ARFIP2, NR1H2, FADS2, GOSR2, MRPL20, SUPT5H, DHX30, RNU6-1, VPS52, SLC39A9, SCO1, RANBP1, NELFE, RNF115, YKT6, UTP3, LYPLA2, LUC7L"
"FOX_Q2",0.00322984032385541,0.0106659230943696,0.431707695803346,0.344701454817393,1.45028413047026,198,"HOXA11, HOXD10, HOXA10, POU4F2, EGFLAM, HOXB3, ZIC5, TWIST1, ATOH8, TGIF1, FAM180A, RREB1, TOB1, TTR, EBF2, FSTL1, PHEX, EFEMP1, CDKN1A, STAP1, NEBL, JUNB, FABP4, RFX3, SWAP70, VASN, NT5C1B, BAMBI, RORA, VGLL3, PPM1D, METTL18, PALMD, GPRC5C, TBL1X, LINC00299, FKBP14, ANGPTL1, NEO1, ALDH9A1, ERRFI1, SLC10A7, GCNT2, HMCN1, ITGBL1, CADM1, TET2, ZBTB20, TAPT1, NFIA, PREX2, PIK3C2A, EIF4EBP2, DMD, TCF7L2, LGI1, C18orf25, KCTD4, CRIM1, RPS6KA5, KLHL1, EFNA1, C1orf112, STX19, CNBP, SCML1, SLC39A8, PRG4, RPS6KB1, ZHX2"
"FREAC2_01",3.49413172384509e-05,0.000234537608860835,0.557332238758646,0.389053811476702,1.68826972156501,232,"HOXA11, HOXD9, PITX2, BMP5, HOXC8, HAND2, GPR4, MAFF, HOXC4, TXNIP, EMP1, WEE1, IKZF2, EYA1, ADAM12, DHRS3, PCDH18, TOB1, DUSP1, CD109, CDKN1A, EN1, MID1, HEBP2, SMAD5, MRGPRF, MECOM, FOSL2, CALD1, PRKCH, DTNA, HBP1, MCC, CD2AP, SLC2A4, RASD1, PTCH1, ZFHX4, ERG, RORA, CREBRF, AXL, KLF3, STK3, PPM1D, NIPBL, MORC1, IL6ST, PELI2, KLHL24"
"FREAC3_01",3.78088568508127e-08,7.26523131643068e-07,0.719512826338911,0.457062999742601,1.96732903005494,221,"HOXA11, HOXA10, HOXA13, OTP, HOXA9, HOXC8, BNC2, KCNJ13, C1orf87, DCN, LHX5, ANGPT2, GSX1, MAFF, TBXAS1, ZIC5, ATOH8, EMP3, NEDD4, ZIC2, EYA1, PHF21B, TGFB1, TTR, FSTL1, EFEMP1, CDKN1A, LRAT, ARHGAP30, LRR1, MRGPRF, C2orf66, FOSL2, CALD1, DTNA, HERPUD1, LHX9, BAMBI, ZMYND8, TRIM8, DENND4C, LEF1, NIPBL, PELI2, KLHL24, LCP2, FAP, NOG, TIAL1, POU3F3, PCF11, TCP11L2, IDH1, CREBL2, KDM6A, SGK3, PRPF39"
"FREAC4_01",1.07074143624579e-06,1.17901866013581e-05,0.643551836150722,0.485753468855065,1.93596710608128,134,"HOXA11, HOXD9, HOXC6, PITX2, SHOX2, TLX1, KCNJ13, OSR2, ABI3BP, NEDD4, HOXC4, EMP1, IKZF2, PDCD1LG2, EYA1, TRPS1, PNRC1, DUSP1, CLDN18, PTAFR, PHEX, CD109, CDKN1A, TMOD3, CALD1, MCC, HEPH, ALDH1A2, ERG, VASN, PTH1R, OTX1, LEF1"
"FREAC7_01",0.000100140374137042,0.000567269171412146,0.538434096309916,0.402849346486287,1.66083919391602,171,"HOXA11, HOXA10, HAND2, BNC2, C21orf62, LBX2-AS1, HCAR3, ABCA1, TWIST1, HCAR2, NEDD4, HOXC4, IKZF2, TGFB2, SOX2, CXCL2, CSF3, MSTN, EN1, ARHGAP30, MID1, DTNA, CH25H, JUNB, RUNX2, PTCH1, BAMBI, CREBRF, TRIM8, DENND4C, RNF17, SNCAIP, LCP2, CTNNAL1, IER3, CCDC174, LINC00299, SDHD, PAX3, KCTD15, NIN, ERRFI1, SLC10A7, HMCN1, GDPD3, CADM1, ZBTB20, ALPL, PREX2, PIK3C2A, PARP8, TCF7L2, ELK3, BUB3, PIAS1, PRPF18, STX19, SCML1, ZHX2, NFIB, GALNT1, EXD2, SBF2"
"FXR1_TARGET_GENES",1,1,0.0268158762373842,0.124595325560257,0.611481514866694,1015,"MLPH, GLI1, FPR1, SLCO4A1, TNFRSF10D, HSPA6, SLC1A5, CLDN7, B3GNT8, TES, UBE2C, EDN1, SMTN, EFNA4, PHYHD1, SLC4A11, GPC4, CYBA, RREB1, TBX6, MUC1, NFATC4, SLC9A2, LRRC1, CCNA2, MYL12A, NSUN7, RCC1, CASP6, MTFR2, NPL, TCIRG1, LAMB2, NHEJ1, ACOX2, NUP210L, GZMM, IRF7, ARL6IP6, REST, MDFI, SIX5, ZNRF3-AS1, FGFR4, PAWR, SNRNP48, CENPA, SIPA1, IKBIP, TP53BP2, AFF1, PPP1R13L, TJP3, SOCS4, NR2F2, LRR1, MXI1, LIF, KRT15, PMF1-BGLAP, CDK11A, EPHX1, PALLD, RAB27A, ZBTB42, KANSL1L, MTHFS, BMI1, SUPT20H, PIK3R2, SHPK, ELK1, CD55, PKN3, DPY19L4, ACAP2, AHCTF1, ZDHHC2, INPPL1, ZNF181, PAXBP1, LRIG3, DONSON, UNC93B1, ZHX1, CDC6, RB1, PRPF40A, CNOT8, CHRAC1, UBXN2A, TOR4A, SGMS1, LINC00888, DERA, BRCA2, ASB3, NME2, GDF9, CTNNAL1, RIT1, ELK4, SYTL1, TSPAN10, MLLT3, SKIL, CAAP1, NECAP2, SNTB2, ZNF615, MICA, SNX16, PCGF5, TRIM47, TOP3B, DDAH2, CHAC2, NFATC3, KCTD15, FUT10, FAM118B, PIGV, HEXA-AS1, PPP1R15B, EHMT1, F11R, MAN2B1, FAM133B, RPL39P40, GPR35, AP4E1, VEZF1, GAS2, CACNG6, ECE1, MFAP3L, POLD1, INTS12, TAF4, MED26, POLDIP3, IMPA1, NPAS3, DPY19L3, SMC6, EFEMP2, ELL3, ABCA7, GPR137B, MGAT1, EVA1B, SRRM5, USP3, DDX59, SLC50A1, MTRF1L, ZRSR2, COPB1, UNC119, ZNF768, ZFAS1, NOP2, HJURP, APAF1, G2E3, GPX3, AP3B1, TRIP11, WWOX, PLXNB1, RBM28, WDR5B, ZNF586, PADI1, SUMO2, FZD6, ERCC5, RNF114, MXD1, NAPA-AS1, METTL15, CARS2, IL17RC, ANKDD1B, TRIP6, FTSJ3, XKR8, SMARCD2, IRF9, ADAM9, RGL2, CTNS, BGLAP, FBXL5, NELFA, POLG2, ZNF410, KLHDC2, CASP2, CCND1, NCOA5, ARHGAP4, PRMT5-AS1, UHMK1, TMEM179B, SPCS2, ATP8B3"
"FXR_IR1_Q6",0.0474516695957821,0.107148931345314,0.276500599254472,0.347478161078086,1.33448243287067,102,"HOXA9, FOXA1, SCNN1A, WFIKKN2, ID3, CLDN7, ZIC2, HES7, EBF2, DAB2, HES1, FLI1, SOX5, BMI1, ALDH1A2, VEGFA, HSPB2, NBR2, FCHSD2, LIMK2, DDAH2, ST7, HMGB2, LTBP1, EEF1A1, MACF1, MED26, ZNF148, HOXD3, DMD, KITLG"
"FXR_Q3",0.00261631957417092,0.00899646730767545,0.431707695803346,0.420894505772099,1.61856014057641,100,"HOXC6, BMP5, OTP, LHX1, GSX1, IL2RG, SLC4A11, ZIC1, EYA1, PIK3CG, STC2, NR2E1, ZIC4, NFATC1, VEGFA, WNK4, HSPB2, SWAP70, VASN, BAMBI, NR2F1, NBR2"
"GAANYNYGACNY_UNKNOWN",0.0330162976360005,0.0772218894589033,0.321775918075361,0.398502133674263,1.41521883291317,62,"TP63, TMEM71, CDC14A, NFATC4, PAX6, CDKN1A, MID1, NR2F2, HHEX, RAB25, SP4, NR2F1, TCF12, STAT3, CKS1B, TLE3, CCDC50, GSPT1, FOXN3, COL15A1, ZHX2, SHC1, STK4, BEND4"
"GABP_B",1,1,0.0343431191135615,0.132157602461891,0.579340864423223,255,"TBX6, TMX1, RBMS2, GTSF1, APOLD1, DOK1, IQGAP1, PLA2G4D, ZNF24, NIPBL, BCAT2, CLMN, SCAMP2, MAPRE1, PER1, SDHAF2, POU3F3, MORC3, TMBIM4, ATM, DTX2, DDX5, CLDN12, PHF6, CRIPT, ASXL2, ZNF322, ATP7A, KLHL17, ZBTB26, HERPUD2, SEC11A, SHKBP1, SMC6, SPG21, SLC30A7, ZNF384, LOXL3, PCBP2, GALNT10, PCGF1, ELK3, ZBTB41, TMCO1, FRS2, RPL34, THG1L, PRKAG2, DERL1, STK10, DCAF10, CCDC6, PIGF, LSM5, CYB5R4, CPEB4, CRB3, UPF2, RHOA, DNAI1, PCBP1, BANF1"
"GATA1_01",0.263322884012539,0.451147598483022,0.101713902282311,0.249518869460649,1.08267867479936,229,"HOXD10, HOXA10, BNC2, HOXB5, LHX1, ANGPT1, ZIC1, LIPG, MMEL1, SOX2, PHEX, ZIC3, SIPA1, PDLIM4, INHBE, HHEX, NR2E1, ZIC4, DOCK11, TCF7L1, CLU, FAM181B, TOB2, LHX9, STAG2, CLN5, ADD3, RORA, SALL1, KLF2, BMP7, YBX1, SP3, SDHAF2, WNT5A, LCOR, HS3ST3B1, TLE3, AEBP2, PAX3, TOR1AIP1, VEZF1, AKR7L, MED26, POU3F4, ZNF800, HSPG2, NFIA, ZFHX3, WAC, TNXB, DHX15, RERE, SPOP, ARL5B, RARG, TLN1"
"GATA1_02",6.39691646090421e-06,5.40429149283287e-05,0.610526878385931,0.416918047317061,1.79453374721337,221,"POU4F2, PITX2, SIX1, TLX1, BNC2, CLEC4E, KCNJ13, TBX5, HOXB6, BMP6, BMP4, ALDOB, ANGPT1, BCL6, IL1RL1, AJUBA, FMO1, RFX4, WNT16, EMX2, IKZF2, ELF1, CXCL13, IGFBP5, LIFR, NR5A2, STC2, STON2, TSC22D3, SMOX, FLI1, EN1, LIX1, HHEX, PLEKHG6, FOSL2"
"GATA1_03",6.45629682525222e-10,2.53086835549887e-08,0.801215574617779,0.475752036901899,2.05616113236485,224,"POU4F2, PITX2, SIX1, HOXA7, FOXA1, IGF2, BNC2, TBX5, GLI1, NFE2, EGFLAM, UCN2, HOXB6, PCOLCE, ANGPT2, IGF2-AS, HAMP, KLF15, LBX1, S100A10, TWIST1, DNAH11, PCK1, AQP4, DOK2, ZIC1, ADORA3, ADM, TOB1, ARHGAP15, NPL, STXBP2, HES1, CISH, MMP23A, EN1, LIX1, MID1, ELF5, CD40, RNF144B, MECOM, SOX5, PIM1, ATP13A4, CCDC80, TFAP2D, ERG, TBX19, EFNB1, STAG2, ADD3, FMO4, SREK1, ZDHHC2, LRIG3"
"GATA1_04",8.18670283876503e-14,8.02296878198973e-12,0.954541630725724,0.529070294074272,2.27286934937458,218,"HOXB9, HOXC10, HOXA10, HOXA13, POU4F2, PITX2, SIX1, SLC26A7, HOXB7, BNC2, TBX5, NFE2, EGFLAM, WNT6, C3AR1, BMP6, SLC14A1, SAMD11, MSR1, TFEC, WFIKKN2, HAMP, ID3, TWIST1, NEUROG3, ZIC1, FMO1, PI15, CXCL13, TRPS1, ADM, GADD45G, MOGAT2, NR5A2, TSPEAR, KLF1, TSC22D3, HES1, TNNC1, MMP23A, CD34, FLI1, EN1, TAB2, CEBPB, LRR1, MECOM, PLEKHG6, CALD1, MYOT, HNF4G, SLC41A1, EDA, PON3, MSI2, CCDC80, TFAP2D, DNAJB4"
"GATA1_05",1.23834538979229e-15,1.7336835457092e-13,1.01754479730988,0.534489706359953,2.34186246758642,252,"HOXA11, HOXC10, HOXA13, POU4F2, PITX2, HOXD12, HOXB7, HOXA7, FOXA1, KCNJ15, CXCL6, DNASE1L3, RGS1, NFE2, HOXB6, POU4F1, ALPK2, KLF5, SLC14A1, SAMD11, ANGPT2, MSX1, ID3, CLDN7, CXCL5, TWIST1, ALX1, NEUROG3, NEDD4, HOXC4, DOK2, CLEC1B, ZIC1, IL6, LHFPL2, PI15, IKZF2, TRPS1, TGFB2, RREB1, MAF, ICAM2, STXBP2, MOGAT2, NR5A2, TSPEAR, TMEM47, TSC22D3, HES1, FLI1, EN1, TAB2, CEBPB, LIX1, NR2F2, CD40, MECOM, FERMT2, TGIF2, STC1, SOX5, KRT15, MYOT"
"GATA2_01",0.350174216027875,0.56722434992945,0.0911073131586733,0.272024124091285,1.0460754381236,100,"HOXA10, HOXB6, GATA3, ANGPT1, VASP, RBMS2, PDLIM4, RBMS3, TCF7L1, TFAP2D, SALL1, NPNT, ZNRF2, TRIOBP, SP3, WNT5A, AMOT, RAB34, PHF6, VEZF1, TRA2A, NFIA, PRKD2, SPOP, KRIT1"
"GATA3_01",4.78643201988943e-06,4.24975006116973e-05,0.610526878385931,0.405665422954069,1.74272590289098,218,"HOXD10, HOXA10, SIX1, FOXA1, CYP4B1, BNC2, TBX5, HOXB6, TP63, OSR1, KLF5, BMP6, BMP4, EDN1, ANGPT1, IL1RL1, AJUBA, FMO1, PI15, IKZF2, ELF1, RHOBTB3, PHF21B, RHD, LONRF3, PODN, NR5A2, EFEMP1, LEAP2, CD34, FLI1, PRRX1, EN1, ARHGAP30, FZD1, ERBB2, PLEKHG6, FOSL2, SOX5, INHBB, OSM, SLC30A1, SLC41A1"
"GATA4_Q3",1.00011886635558e-05,7.77870229387675e-05,0.593325476396405,0.399444859401664,1.73534393032997,230,"POU4F2, HOXA7, CXCL6, BNC2, RGS1, SNX20, HOXB2, LYVE1, WFIKKN2, BMP4, FCGR1A, TMEM100, LBX1, TMEM71, CXCL5, GPHA2, HOXC4, BCL6, ZIC1, PI15, WNT16, IKZF2, GPC6, SMAD6, LIFR, SOX2, TOB1, IL10, NFKB2, HMGN5, TMOD3, LIX1, NR2F2, LIF, STC1, SOX5, ZIC4, MYOT, PPP1R3D, NEXN, FCRLA, TFAP2D, HSPB2, STAG2, SREK1, TPT1, ZNF654"
"GATA6_01",2.05046160766799e-08,4.10092321533598e-07,0.73376198835648,0.452556279088757,1.96608060803627,230,"POU4F2, PITX2, SIX1, FOXA1, KCNJ15, TBX5, HOXB6, LEPR, BMP6, ANGPT2, HOXB3, TMEM71, KRT23, TGIF1, HOXC4, BCL6, COX8C, FMO1, CARD6, CXCL13, EYA1, TRPS1, IGFBP5, DOCK8, AQP1, DDR2, CMTM6, MOGAT2, FAM91A1, NR5A2, STON2, DIAPH3, SRGAP1, OLFML3, MMP23A, PRRX1, LIX1, MID1, NR2F2, SMAD5, TGIF2, FOSL2, STC1, SOX5, KRT15, IQGAP1, EDA, TFAP2D, AQP3, RUNX2, ERG, AHCTF1, TSPAN12, CNTLN, GATM, ZMYND8, NR2F1, SORBS1, LRCH2, SLC39A14, LIMS1, BTG2, KDM3A, NOG, LEPROT, TIAL1, SKIL, TCP11L2, RBPMS, KDM6A, PDZD2, MASP1, CDH2, COL4A4, PLAGL2, ERRFI1, MYCT1, MYO1C, LYL1, ZBTB7B"
"GATAAGR_GATA_C",4.5104409870422e-07,5.66696431705302e-06,0.674962860011025,0.417250970407265,1.83167981354087,257,"HOXD10, PITX2, SIX1, SLC26A7, KCNJ13, TBX5, NFE2, PTPRC, CHST4, BMP6, FCGBP, ANGPT2, PKHD1L1, CLDN7, ZFP36L1, KRT23, EDN1, HOXC4, NFIL3, FMO1, SLC7A7, ELF1, EYA1, TRPS1, IGFBP5, RHD, MSX2, TOB1, NPL, GADD45G, ISYNA1, MOGAT2, FAM91A1, NR5A2, KLF1, STON2, TSC22D3, PLN, MYH7, CD34, FERMT3, FLI1, EN1, TAB2, LIX1, MID1, RNF144B, ARHGDIB, MECOM, PLEKHG6, SOAT1, STC1, SOX5, KRT15, OTC, HEPH, NEBL, CCDC80, ERG, ADD3, FMO4, TSPAN12, PAX2, GATM, SALL1, RAP1B, NR2F1, FIGN, SLC2A1, KDM3A, MTMR10, ZHX3, MLLT3, LCAT, HIC1, PCF11, RBPMS, MYH6, FZD4, PDZD2"
"GATA_C",0.000214543182093567,0.00107271591046784,0.518848077743792,0.368098079631503,1.59916131906537,230,"HOXC6, SIX1, UPK1B, SLC26A7, HOXA7, ALPK2, BMP6, DCN, MSR1, TFEC, FCGBP, ANGPT2, PKHD1L1, EDN1, HOXC4, IL1RL1, ZIC1, TSKU, ADORA3, CXCL13, EYA1, IGFBP5, RHD, LIFR, TOB1, CSF3, MOGAT2, PHEX, FAM91A1, NR5A2, STON2, ITGA5, SRGAP1, CD34, EN1, RBMS3, MID1, MECOM, PLEKHG6, FOSL2, SOX5, ZIC4, FBXL7, EDA, HEPH, PLCB3, NDUFA4L2, CNTLN, PAX2, GATM, LRIG3, PPM1D"
"GATA_Q6",0.0110902193695848,0.0306220039101533,0.380730400722792,0.348919746039187,1.43379850444112,165,"POU4F2, SIX1, SLC26A7, KCNJ15, TBX5, HOXB6, BMP6, HAMP, EDN1, ADORA3, FMO1, CXCL13, TRPS1, ADM, IGFBP5, RHD, MSX2, MOGAT2, NR5A2, STON2, MMP23A, CD34, FLI1, EN1, LIX1, PLEKHG6, FOSL2, CLU, EPOR, EDA, ERG, TSPAN12, PAX2, GATM, RAP1B, KDM3A, TNFSF13B, TIAL1, LCAT, HIC1, AMOT, RBPMS, PDZD2, MASP1, COL4A4, TMBIM1, PLAGL2, MYCT1, LYL1, ZBTB7B"
"GATGKMRGCG_UNKNOWN",0.990925589836661,1,0.0416556773979467,0.165800253781564,0.588814015849788,62,"HOXD12, ATF1, WNT3, ZNRF2, UBR5"
"GATTGGY_NFY_Q6_01",0.000338222771323348,0.00155527615807892,0.49849310876659,0.274279391045378,1.35233190882233,1068,"HOXB9, HOXC6, PITX2, OTP, SIX6, SIX1, SIX2, HOXA7, INSRR, KCNJ13, FKBP5, HOXB2, HOXB6, C1orf87, GABRR2, RUNX1, COL1A1, GPC3, MSX1, UHRF1, LHX1, BMP4, TES, UBE2C, ZIC5, ALDOB, TWIST1, PDK4, HK2, TGIF1, NEUROG3, HLA-DRB1, PMEL, HOXC4, TXNIP, WEE1, MAB21L1, HSPA1A, TBX3, IRX3, EMX2, SLC9C2, CYP39A1, TAL1, SMAD6, SLC7A11, TOP2A, CRABP2, MSX2, LY75, NFATC4, SOX2, HPD, RBM48, DDR2, DLEU1, GAN, ABI3, HLA-DRB5, TGFBR2, HSPA1B, DNAJB1, ID4, ZIC3, MSTN, KLF1, ARL6IP6, ITPR2, PAX6, SOX9, ASF1B, PLN, HLA-DMA, CKS2, CISH, PDGFRB, CCDC102A, SYCP3, RP2, PRCP, ATP10D, RHOQ, SIX5, SERTAD1, SP1, CYP4F12, MC4R, LIX1, PDLIM4, CNN3, CCNG1, MCM8, MOB1A, INHBE, FGF11, MID1, CAT, CD40, HLA-DOA, ACTL6A, FGD4, VWA3B, STC1, HELB, OSM, G3BP1, CDH1, ABHD15, SLC41A1, NEB, SERTAD3, TROAP, PLIN3, CTF1, PBX3, JUNB, ELP4, SPDYA, PTCH1, ZFHX4, UPK3A, ERG, WNT3, STAG2, PIGA, ANKRD49, TAS1R1, NUFIP2, EPHA7, HDAC1, STAG1, SESN3, SLC4A7, DBI, LRRN1, CGGBP1, SALL1, HSPA1L, ZMYND8, CREBRF, FZD8, B2M, RNF17, PPM1D, ZBTB5, BCAT2, NBR2, HIF1A, AGFG2, MED21, HMG20B, UACA, CDC45, SLC26A6, EGLN3, POLA1, GORAB, BTG4, PPP1R3C, ZBTB10, ALDH6A1, TLE1, NUP37, PAN2, LAMP2, NUP62CL, ZFAND6, STAT3, POU3F3, PCF11, CETN3, MIPOL1, LMAN2L, ATM, LCOR, CKS1B, KIF20A, LIX1L, RASA4, TAF8, ARRDC3, WASF2, RAG1, CEP70, ZC2HC1C, KIF5B, HSCB, BCKDHB, PAX3, ST7, TTN, CLDN5, HMGB2, LRRIQ1, LTBP1, ERRFI1, HMGA2, KATNAL2, CDC25A, HOMEZ, PEX2, IRS1, TUG1, ARL17A, ASB9, STIP1, IL4, RPN2, GOLPH3L, CPT1A, USP21, ZBTB26, ST8SIA4, ELOVL5, CADM1, FAM76B, CENPQ, DLEU2, PRPF38B, PPM1B, SLC46A3, DENND4A, ARAP1, SEC11A, NANOS1"
"GCANCTGNY_MYOD_Q6",0.0166579711682966,0.0427351092799233,0.352487857583619,0.247883212796782,1.20286670282271,871,"HOXA5, OTP, SIX6, SHOX2, KLHDC7A, HOXA7, S100A8, KLK1, BNC2, INSRR, C7, WNT6, KRT19, HSD11B2, RBM47, DDIT4, OSR1, HIF3A, ALPK2, RUNX1, BMP6, GATA3, MT1E, CCL20, FCGBP, LHX1, SMTNL2, DDIT4L, CLDN7, FCER1A, METTL7B, ATOH8, MYBPH, TGIF1, CSF1R, HLA-DRB1, ANGPT1, RHBDF2, TNNI1, TFAP2C, FGR, KCNN3, NDNF, TEAD2, LHFPL2, IKZF2, EYA1, FGD2, IGFBP5, TEC, ITGB4, ADAM12, MRPS6, LONRF3, MYC, SOX2, KRT8, SLC43A3, ID1, PARD3B, GJA4, HLA-DRB5, GFAP, STXBP2, IGFBP3, ANGPTL7, IRF4, PAX1, FZD9, TSC22D3, PLN, COL8A1, NBEAL1, FOS, SELPLG, HYAL2, LRAT, ARHGEF6, SIPA1, FGF11, MEGF10, NR2F2, HHEX, KCNQ1, NEXN-AS1, NR2E1, PLEKHA4, SOAT1, TGIF2, FOSL2, STAT5A, SOX5, MYOT, BNIP2, EPOR, KANSL1L, EDA, ARID5A, CD2AP, FCRLA, NEBL, LINC00472, VEGFA, ELP4, FITM1, GATA2, CRB1, PLCB3, DLL1, GJA5, RAPSN, NADK2, MFNG, SMARCA1, WNT3, ROCK1, TAS1R1, JAG1, NDUFA4L2, XPO1, CLDN15, PTH1R, LRRN1, ZMYND8, FGF17, HSD3B7, EZH2, LEF1, LCE5A, PELI2, HEYL, ZNF503, TCF12, FRMD6, KIF7, MYPN, RUFY1, PER1, IGF1R, MAP3K5, SLC9A9, RXRG, LRP5, TNNI2, SDHAF2, SYTL1, NGF, NEUROD1, CDK2AP1, SKIL, TBL1X, WBP1L, SVIL, PCF11, SNTB2, MYOM3, FBXO32, LMAN2L, EGLN1"
